title,revenue,budget,genres,imdbRating,BoxOffice
Amateur,0.0,0,"Crime, Comedy, Drama, Thriller",6.8,"$757,088"
Amateur,0.0,0,"Crime, Comedy, Drama, Thriller",6.8,"$757,088"
Amateur,0.0,0,"Crime, Comedy, Drama, Thriller",6.8,"$757,088"
Apollo 13,355237933.0,52000000,Drama,7.7,"$174,692,658"
Apollo 13,355237933.0,52000000,Drama,7.7,"$174,692,658"
Apollo 13,355237933.0,52000000,Drama,7.7,"$174,692,658"
Rob Roy,31596911.0,28000000,Adventure,6.9,"$31,596,911"
Rob Roy,31596911.0,28000000,Adventure,6.9,"$31,596,911"
Rob Roy,31596911.0,28000000,Adventure,6.9,"$31,596,911"
The Addiction,0.0,0,"Drama, Horror",6.5,"$307,308"
The Addiction,0.0,0,"Drama, Horror",6.5,"$307,308"
Batman Forever,336529144.0,100000000,"Action, Crime, Fantasy",5.5,"$184,069,126"
Batman Forever,336529144.0,100000000,"Action, Crime, Fantasy",5.5,"$184,069,126"
Belle de Jour,0.0,0,"Drama, Romance",7.6,"$4,063,348"
Belle de Jour,0.0,0,"Drama, Romance",7.6,"$4,063,348"
Beyond Rangoon,0.0,0,"Drama, Thriller",6.5,"$5,750,110"
Beyond Rangoon,0.0,0,"Drama, Thriller",6.5,"$5,750,110"
Beyond Rangoon,0.0,0,"Drama, Thriller",6.5,"$5,750,110"
Blue in the Face,1275000.0,2000000,Comedy,6.6,"$1,268,636"
Canadian Bacon,178104.0,11000000,"Action, Comedy",5.9,"$163,971"
Canadian Bacon,178104.0,11000000,"Action, Comedy",5.9,"$163,971"
Casper,287928194.0,50000000,"Fantasy, Comedy, Family",6.2,"$102,677,077"
Casper,287928194.0,50000000,"Fantasy, Comedy, Family",6.2,"$102,677,077"
Casper,287928194.0,50000000,"Fantasy, Comedy, Family",6.2,"$102,677,077"
Clockers,13071518.0,25000000,"Mystery, Crime, Drama",6.9,"$13,071,518"
Clockers,13071518.0,25000000,"Mystery, Crime, Drama",6.9,"$13,071,518"
Clockers,13071518.0,25000000,"Mystery, Crime, Drama",6.9,"$13,071,518"
Congo,152022101.0,50000000,"Action, Adventure, Drama, Mystery, Science Fiction, Thriller",5.3,"$81,022,101"
Congo,152022101.0,50000000,"Action, Adventure, Drama, Mystery, Science Fiction, Thriller",5.3,"$81,022,101"
Congo,152022101.0,50000000,"Action, Adventure, Drama, Mystery, Science Fiction, Thriller",5.3,"$81,022,101"
Crimson Tide,157387195.0,53000000,"Action, Thriller, Drama",7.4,"$91,387,195"
Crimson Tide,157387195.0,53000000,"Action, Thriller, Drama",7.4,"$91,387,195"
Crimson Tide,157387195.0,53000000,"Action, Thriller, Drama",7.4,"$91,387,195"
Crumb,3174695.0,0,Documentary,8.0,"$3,041,083"
Crumb,3174695.0,0,Documentary,8.0,"$3,041,083"
Crumb,3174695.0,0,Documentary,8.0,"$3,041,083"
Desperado,25405445.0,7000000,"Thriller, Action, Crime",7.1,"$25,405,445"
Desperado,25405445.0,7000000,"Thriller, Action, Crime",7.1,"$25,405,445"
Desperado,25405445.0,7000000,"Thriller, Action, Crime",7.1,"$25,405,445"
Devil in a Blue Dress,16140822.0,27000000,"Drama, Mystery, Thriller",6.8,"$16,140,822"
Devil in a Blue Dress,16140822.0,27000000,"Drama, Mystery, Thriller",6.8,"$16,140,822"
Devil in a Blue Dress,16140822.0,27000000,"Drama, Mystery, Thriller",6.8,"$16,140,822"
The Doom Generation,0.0,0,"Action, Comedy, Crime, Drama",6.1,"$284,785"
The Doom Generation,0.0,0,"Action, Comedy, Crime, Drama",6.1,"$284,785"
The Doom Generation,0.0,0,"Action, Comedy, Crime, Drama",6.1,"$284,785"
Feast of July,0.0,0,"Drama, Crime",6.1,"$293,274"
Feast of July,0.0,0,"Drama, Crime",6.1,"$293,274"
Feast of July,0.0,0,"Drama, Crime",6.1,"$293,274"
First Knight,127600435.0,55000000,"Action, Adventure, Drama, Romance",6.0,"$37,600,435"
First Knight,127600435.0,55000000,"Action, Adventure, Drama, Romance",6.0,"$37,600,435"
First Knight,127600435.0,55000000,"Action, Adventure, Drama, Romance",6.0,"$37,600,435"
Hackers,7563728.0,20000000,"Action, Crime, Thriller, Drama",6.2,"$7,563,728"
Hackers,7563728.0,20000000,"Action, Crime, Thriller, Drama",6.2,"$7,563,728"
Hackers,7563728.0,20000000,"Action, Crime, Thriller, Drama",6.2,"$7,563,728"
Jeffrey,0.0,0,"Comedy, Drama, Romance",6.8,"$3,487,767"
Jeffrey,0.0,0,"Comedy, Drama, Romance",6.8,"$3,487,767"
Johnny Mnemonic,19075720.0,25000000,"Adventure, Action, Drama, Science Fiction, Thriller",5.6,"$19,075,720"
Johnny Mnemonic,19075720.0,25000000,"Adventure, Action, Drama, Science Fiction, Thriller",5.6,"$19,075,720"
Johnny Mnemonic,19075720.0,25000000,"Adventure, Action, Drama, Science Fiction, Thriller",5.6,"$19,075,720"
Judge Dredd,113493481.0,90000000,Science Fiction,5.6,"$34,693,481"
Judge Dredd,113493481.0,90000000,Science Fiction,5.6,"$34,693,481"
Judge Dredd,113493481.0,90000000,Science Fiction,5.6,"$34,693,481"
Jury Duty,17014653.0,0,"Comedy, Drama",4.3,"$17,014,653"
Kids,7412216.0,1500000,"Drama, Crime",7.0,"$7,412,216"
Living in Oblivion,1148752.0,500000,"Drama, Comedy",7.5,"$1,111,790"
Living in Oblivion,1148752.0,500000,"Drama, Comedy",7.5,"$1,111,790"
Lord of Illusions,0.0,0,"Mystery, Horror, Thriller",6.0,"$13,294,422"
Lord of Illusions,0.0,0,"Mystery, Horror, Thriller",6.0,"$13,294,422"
Lord of Illusions,0.0,0,"Mystery, Horror, Thriller",6.0,"$13,294,422"
Mad Love,15453274.0,0,"Drama, Family, Romance",5.3,"$15,453,274"
Mad Love,15453274.0,0,"Drama, Family, Romance",5.3,"$15,453,274"
Mad Love,15453274.0,0,"Drama, Family, Romance",5.3,"$15,453,274"
Mallrats,2122561.0,6000000,"Romance, Comedy",7.0,"$2,122,561"
Mallrats,2122561.0,6000000,"Romance, Comedy",7.0,"$2,122,561"
Moonlight and Valentino,0.0,0,"Comedy, Drama, Romance",5.7,"$2,484,226"
Moonlight and Valentino,0.0,0,"Comedy, Drama, Romance",5.7,"$2,484,226"
Moonlight and Valentino,0.0,0,"Comedy, Drama, Romance",5.7,"$2,484,226"
Mute Witness,1.0,2,"Thriller, Foreign",6.7,"$1,125,910"
Mute Witness,1.0,2,"Thriller, Foreign",6.7,"$1,125,910"
Mute Witness,1.0,2,"Thriller, Foreign",6.7,"$1,125,910"
Nadja,0.0,0,"Horror, Thriller",6.0,"$443,169"
Nadja,0.0,0,"Horror, Thriller",6.0,"$443,169"
The Net,110627965.0,22000000,"Crime, Drama, Mystery, Thriller, Action",6.0,"$50,727,965"
The Net,110627965.0,22000000,"Crime, Drama, Mystery, Thriller, Action",6.0,"$50,727,965"
The Net,110627965.0,22000000,"Crime, Drama, Mystery, Thriller, Action",6.0,"$50,727,965"
Nine Months,69660733.0,0,Comedy,5.5,"$69,684,532"
Nine Months,69660733.0,0,Comedy,5.5,"$69,684,532"
Party Girl,472370.0,150000,Comedy,6.5,"$472,370"
Party Girl,472370.0,150000,Comedy,6.5,"$472,370"
Party Girl,472370.0,150000,Comedy,6.5,"$472,370"
The Prophecy,16.0,8,"Fantasy, Horror, Thriller",6.4,"$16,115,878"
The Prophecy,16.0,8,"Fantasy, Horror, Thriller",6.4,"$16,115,878"
The Prophecy,16.0,8,"Fantasy, Horror, Thriller",6.4,"$16,115,878"
Reckless,0.0,0,"Fantasy, Comedy, Drama",7.0,
Reckless,0.0,0,"Fantasy, Comedy, Drama",7.0,
Safe,0.0,0,Drama,6.5,"$17,142,080"
Safe,0.0,0,Drama,6.5,"$17,142,080"
Safe,0.0,0,Drama,6.5,"$17,142,080"
The Scarlet Letter,10382407.0,50000000,"Drama, History, Romance",5.3,"$10,382,407"
The Scarlet Letter,10382407.0,50000000,"Drama, History, Romance",5.3,"$10,382,407"
The Scarlet Letter,10382407.0,50000000,"Drama, History, Romance",5.3,"$10,382,407"
The Scarlet Letter,10382407.0,50000000,"Drama, History, Romance",5.3,"$10,382,407"
The Show,0.0,0,Documentary,5.6,N/A
The Show,0.0,0,Documentary,5.6,N/A
Showgirls,20350754.0,45000000,Drama,5.1,"$20,350,754"
Smoke,8349430.0,7000000,"Comedy, Drama",7.4,"$8,367,636"
Smoke,8349430.0,7000000,"Comedy, Drama",7.4,"$8,367,636"
Something to Talk About,50892160.0,0,Comedy,5.7,"$50,865,589"
Something to Talk About,50892160.0,0,Comedy,5.7,"$50,865,589"
Something to Talk About,50892160.0,0,Comedy,5.7,"$50,865,589"
Species,113374103.0,35000000,"Science Fiction, Horror, Action",5.9,"$60,074,103"
Species,113374103.0,35000000,"Science Fiction, Horror, Action",5.9,"$60,074,103"
Species,113374103.0,35000000,"Science Fiction, Horror, Action",5.9,"$60,074,103"
The Stars Fell on Henrietta,0.0,0,Drama,6.4,"$99,318"
Strange Days,7959291.0,42000000,"Crime, Drama, Science Fiction, Thriller",7.2,"$7,959,291"
Strange Days,7959291.0,42000000,"Crime, Drama, Science Fiction, Thriller",7.2,"$7,959,291"
Strange Days,7959291.0,42000000,"Crime, Drama, Science Fiction, Thriller",7.2,"$7,959,291"
The Umbrellas of Cherbourg,0.0,0,"Drama, Romance",7.8,"$86,074"
The Umbrellas of Cherbourg,0.0,0,"Drama, Romance",7.8,"$86,074"
The Umbrellas of Cherbourg,0.0,0,"Drama, Romance",7.8,"$86,074"
The Tie That Binds,5780000.0,14000000,Thriller,5.0,"$5,772,529"
The Tie That Binds,5780000.0,14000000,Thriller,5.0,"$5,772,529"
The Tie That Binds,5780000.0,14000000,Thriller,5.0,"$5,772,529"
Three Wishes,7025496.0,0,"Drama, Fantasy",6.1,"$7,027,517"
Three Wishes,7025496.0,0,"Drama, Fantasy",6.1,"$7,027,517"
Three Wishes,7025496.0,0,"Drama, Fantasy",6.1,"$7,027,517"
Total Eclipse,339889.0,0,"Drama, Romance",6.5,"$340,139"
Total Eclipse,339889.0,0,"Drama, Romance",6.5,"$340,139"
Total Eclipse,339889.0,0,"Drama, Romance",6.5,"$340,139"
"To Wong Foo, Thanks for Everything! Julie Newmar",47774193.0,0,Comedy,6.8,"$36,474,193"
"To Wong Foo, Thanks for Everything! Julie Newmar",47774193.0,0,Comedy,6.8,"$36,474,193"
Under Siege 2: Dark Territory,104324083.0,60000000,"Action, Thriller",5.6,"$50,024,083"
Under Siege 2: Dark Territory,104324083.0,60000000,"Action, Thriller",5.6,"$50,024,083"
Under Siege 2: Dark Territory,104324083.0,60000000,"Action, Thriller",5.6,"$50,024,083"
Unstrung Heroes,0.0,0,"Comedy, Drama, Family",6.7,"$7,929,434"
Unstrung Heroes,0.0,0,"Comedy, Drama, Family",6.7,"$7,929,434"
Unzipped,0.0,0,Documentary,6.4,"$2,875,086"
A Walk in the Clouds,50012507.0,20000000,"Drama, Romance",6.7,"$50,008,143"
A Walk in the Clouds,50012507.0,20000000,"Drama, Romance",6.7,"$50,008,143"
Waterworld,264218220.0,175000000,"Adventure, Action",6.3,"$88,246,220"
Waterworld,264218220.0,175000000,"Adventure, Action",6.3,"$88,246,220"
Waterworld,264218220.0,175000000,"Adventure, Action",6.3,"$88,246,220"
White Man's Burden,0.0,8000000,Drama,5.3,"$3,734,870"
White Man's Burden,0.0,8000000,Drama,5.3,"$3,734,870"
Wild Bill,0.0,30000000,"Action, Western",7.2,N/A
Wild Bill,0.0,30000000,"Action, Western",7.2,N/A
Wild Bill,0.0,30000000,"Action, Western",7.2,N/A
The Browning Version,0.0,0,Drama,8.0,N/A
Bushwhacked,0.0,0,"Adventure, Action, Comedy, Crime, Family",5.6,"$7,919,823"
Bushwhacked,0.0,0,"Adventure, Action, Comedy, Crime, Family",5.6,"$7,919,823"
Bushwhacked,0.0,0,"Adventure, Action, Comedy, Crime, Family",5.6,"$7,919,823"
Burnt by the Sun,2616503.0,2800000,Drama,7.8,"$2,302,338"
Burnt by the Sun,2616503.0,2800000,Drama,7.8,"$2,302,338"
Before the Rain,763847.0,0,"Drama, War",7.8,"$763,847"
Before the Rain,763847.0,0,"Drama, War",7.8,"$763,847"
Before the Rain,763847.0,0,"Drama, War",7.8,"$763,847"
Before Sunrise,5535405.0,2500000,"Drama, Romance",8.1,"$5,535,405"
Before Sunrise,5535405.0,2500000,"Drama, Romance",8.1,"$5,535,405"
Before Sunrise,5535405.0,2500000,"Drama, Romance",8.1,"$5,535,405"
Billy Madison,26488734.0,10000000,Comedy,6.4,"$25,588,734"
The Babysitter,0.0,0,"Drama, Thriller",6.4,N/A
The Babysitter,0.0,0,"Drama, Thriller",6.4,N/A
Boys on the Side,23450000.0,21000000,"Comedy, Drama",6.5,"$23,440,188"
Boys on the Side,23450000.0,21000000,"Comedy, Drama",6.5,"$23,440,188"
The Cure,0.0,0,"Drama, Family",7.7,"$2,568,425"
The Cure,0.0,0,"Drama, Family",7.7,"$2,568,425"
Castle Freak,0.0,0,"Thriller, Drama, Horror, Mystery",6.0,N/A
Castle Freak,0.0,0,"Thriller, Drama, Horror, Mystery",6.0,N/A
Castle Freak,0.0,0,"Thriller, Drama, Horror, Mystery",6.0,N/A
Castle Freak,0.0,0,"Thriller, Drama, Horror, Mystery",6.0,N/A
Circle of Friends,0.0,0,"Drama, Family, Romance",6.6,"$23,389,975"
Circle of Friends,0.0,0,"Drama, Family, Romance",6.6,"$23,389,975"
Clerks,3151130.0,27000,Comedy,7.7,"$3,151,130"
Don Juan DeMarco,22200000.0,25000000,"Romance, Drama, Comedy",6.7,"$22,150,451"
Don Juan DeMarco,22200000.0,25000000,"Romance, Drama, Comedy",6.7,"$22,150,451"
Don Juan DeMarco,22200000.0,25000000,"Romance, Drama, Comedy",6.7,"$22,150,451"
Disclosure,214015089.0,55000000,"Drama, Thriller, Crime, Mystery, Romance",6.2,"$83,015,089"
Disclosure,214015089.0,55000000,"Drama, Thriller, Crime, Mystery, Romance",6.2,"$83,015,089"
Dream Man,0.0,0,Thriller,4.7,N/A
Drop Zone,0.0,45000000,"Action, Adventure, Thriller",5.6,"$28,735,315"
Drop Zone,0.0,45000000,"Action, Adventure, Thriller",5.6,"$28,735,315"
Drop Zone,0.0,45000000,"Action, Adventure, Thriller",5.6,"$28,735,315"
Destiny Turns on the Radio,0.0,0,"Crime, Comedy, Fantasy",4.6,"$1,176,982"
Destiny Turns on the Radio,0.0,0,"Crime, Comedy, Fantasy",4.6,"$1,176,982"
Destiny Turns on the Radio,0.0,0,"Crime, Comedy, Fantasy",4.6,"$1,176,982"
Death and the Maiden,0.0,0,"Drama, Thriller, Mystery",7.2,"$3,103,716"
Death and the Maiden,0.0,0,"Drama, Thriller, Mystery",7.2,"$3,103,716"
Death and the Maiden,0.0,0,"Drama, Thriller, Mystery",7.2,"$3,103,716"
Dolores Claiborne,0.0,0,"Crime, Drama, Mystery",7.4,"$24,361,867"
Dolores Claiborne,0.0,0,"Crime, Drama, Mystery",7.4,"$24,361,867"
Dolores Claiborne,0.0,0,"Crime, Drama, Mystery",7.4,"$24,361,867"
Dumb and Dumber,247275374.0,16000000,Comedy,7.3,"$127,190,327"
Eat Drink Man Woman,7294403.0,0,"Comedy, Drama, Romance",7.8,"$7,294,403"
Eat Drink Man Woman,7294403.0,0,"Comedy, Drama, Romance",7.8,"$7,294,403"
Eat Drink Man Woman,7294403.0,0,"Comedy, Drama, Romance",7.8,"$7,294,403"
Exotica,0.0,0,"Drama, Mystery",7.0,"$4,221,036"
Exit to Eden,6841570.0,0,"Thriller, Comedy, Crime, Romance",4.3,"$6,841,570"
Exit to Eden,6841570.0,0,"Thriller, Comedy, Crime, Romance",4.3,"$6,841,570"
Exit to Eden,6841570.0,0,"Thriller, Comedy, Crime, Romance",4.3,"$6,841,570"
Ed Wood,5887457.0,18000000,"Comedy, Drama, History",7.8,"$5,887,457"
Ed Wood,5887457.0,18000000,"Comedy, Drama, History",7.8,"$5,887,457"
Ed Wood,5887457.0,18000000,"Comedy, Drama, History",7.8,"$5,887,457"
French Kiss,0.0,0,"Comedy, Romance",6.6,"$38,896,854"
French Kiss,0.0,0,"Comedy, Romance",6.6,"$38,896,854"
French Kiss,0.0,0,"Comedy, Romance",6.6,"$38,896,854"
Forget Paris,0.0,0,"Comedy, Drama, Romance",6.5,"$33,177,694"
Forget Paris,0.0,0,"Comedy, Drama, Romance",6.5,"$33,177,694"
Far from Home: The Adventures of Yellow Dog,0.0,0,"Action, Adventure, Drama, Family",6.3,"$11,642,946"
Far from Home: The Adventures of Yellow Dog,0.0,0,"Action, Adventure, Drama, Family",6.3,"$11,642,946"
A Goofy Movie,35348597.0,0,"Romance, Animation, Family, Comedy, Adventure",7.0,"$35,348,597"
A Goofy Movie,35348597.0,0,"Romance, Animation, Family, Comedy, Adventure",7.0,"$35,348,597"
A Goofy Movie,35348597.0,0,"Romance, Animation, Family, Comedy, Adventure",7.0,"$35,348,597"
Hideaway,12201255.0,15000000,"Drama, Thriller",5.3,"$12,201,255"
Hideaway,12201255.0,15000000,"Drama, Thriller",5.3,"$12,201,255"
Hideaway,12201255.0,15000000,"Drama, Thriller",5.3,"$12,201,255"
Fluke,0.0,0,"Drama, Family, Fantasy",6.6,"$3,987,768"
Fluke,0.0,0,"Drama, Family, Fantasy",6.6,"$3,987,768"
Fluke,0.0,0,"Drama, Family, Fantasy",6.6,"$3,987,768"
Farinelli,0.0,0,"History, Drama",6.8,"$1,573,411"
Farinelli,0.0,0,"History, Drama",6.8,"$1,573,411"
Farinelli,0.0,0,"History, Drama",6.8,"$1,573,411"
Gordy,3992809.0,0,"Drama, Family, Fantasy",3.8,"$3,941,146"
Gordy,3992809.0,0,"Drama, Family, Fantasy",3.8,"$3,941,146"
Gordy,3992809.0,0,"Drama, Family, Fantasy",3.8,"$3,941,146"
Gumby: The Movie,0.0,0,"Fantasy, Animation, Science Fiction, Family",6.0,"$57,100"
Gumby: The Movie,0.0,0,"Fantasy, Animation, Science Fiction, Family",6.0,"$57,100"
Gumby: The Movie,0.0,0,"Fantasy, Animation, Science Fiction, Family",6.0,"$57,100"
The Glass Shield,0.0,0,"Drama, Action, Thriller, Crime",6.1,"$3,291,163"
The Glass Shield,0.0,0,"Drama, Action, Thriller, Crime",6.1,"$3,291,163"
Hoop Dreams,7830611.0,700000,Documentary,8.3,"$7,830,611"
Hoop Dreams,7830611.0,700000,Documentary,8.3,"$7,830,611"
Hoop Dreams,7830611.0,700000,Documentary,8.3,"$7,830,611"
Heavenly Creatures,3049135.0,5000000,"Drama, Fantasy",7.2,"$3,049,135"
Heavenly Creatures,3049135.0,5000000,"Drama, Fantasy",7.2,"$3,049,135"
Heavenly Creatures,3049135.0,5000000,"Drama, Fantasy",7.2,"$3,049,135"
Houseguest,26325256.0,10500000,"Comedy, Family",5.9,"$26,325,256"
Immortal Beloved,0.0,120,"Drama, Music, Romance",7.4,"$9,914,409"
Immortal Beloved,0.0,120,"Drama, Music, Romance",7.4,"$9,914,409"
Immortal Beloved,0.0,120,"Drama, Music, Romance",7.4,"$9,914,409"
Heavyweights,17689177.0,0,"Comedy, Family, Drama",6.6,"$17,689,177"
Heavyweights,17689177.0,0,"Comedy, Family, Drama",6.6,"$17,689,177"
Heavyweights,17689177.0,0,"Comedy, Family, Drama",6.6,"$17,689,177"
The Hunted,0.0,0,"Action, Thriller",6.1,"$34,244,097"
The Hunted,0.0,0,"Action, Thriller",6.1,"$34,244,097"
The Hunted,0.0,0,"Action, Thriller",6.1,"$34,244,097"
I.Q.,0.0,25000000,"Comedy, Drama, Romance",6.2,"$26,381,221"
I.Q.,0.0,25000000,"Comedy, Drama, Romance",6.2,"$26,381,221"
Interview with the Vampire,223664608.0,60000000,"Horror, Romance",7.5,"$105,264,608"
Interview with the Vampire,223664608.0,60000000,"Horror, Romance",7.5,"$105,264,608"
Interview with the Vampire,223664608.0,60000000,"Horror, Romance",7.5,"$105,264,608"
Jefferson in Paris,2474000.0,14000000,"Drama, Romance",5.7,"$2,473,668"
Jefferson in Paris,2474000.0,14000000,"Drama, Romance",5.7,"$2,473,668"
Jefferson in Paris,2474000.0,14000000,"Drama, Romance",5.7,"$2,473,668"
The Jerky Boys,0.0,0,"Comedy, Crime",4.7,"$7,557,877"
The Jerky Boys,0.0,0,"Comedy, Crime",4.7,"$7,557,877"
Junior,37000000.0,60000000,"Comedy, Family, Romance",4.8,"$36,763,355"
Junior,37000000.0,60000000,"Comedy, Family, Romance",4.8,"$36,763,355"
Junior,37000000.0,60000000,"Comedy, Family, Romance",4.8,"$36,763,355"
Just Cause,0.0,0,"Action, Drama, Mystery, Thriller",6.4,"$36,853,222"
Just Cause,0.0,0,"Action, Drama, Mystery, Thriller",6.4,"$36,853,222"
Just Cause,0.0,0,"Action, Drama, Mystery, Thriller",6.4,"$36,853,222"
A Kid in King Arthur's Court,0.0,0,"Adventure, Fantasy, Comedy, Science Fiction, Family",4.7,"$13,406,717"
A Kid in King Arthur's Court,0.0,0,"Adventure, Fantasy, Comedy, Science Fiction, Family",4.7,"$13,406,717"
A Kid in King Arthur's Court,0.0,0,"Adventure, Fantasy, Comedy, Science Fiction, Family",4.7,"$13,406,717"
Kiss of Death,0.0,40000000,"Action, Crime, Drama, Thriller",6.0,"$14,942,422"
Kiss of Death,0.0,40000000,"Action, Crime, Drama, Thriller",6.0,"$14,942,422"
Kiss of Death,0.0,40000000,"Action, Crime, Drama, Thriller",6.0,"$14,942,422"
Little Women,0.0,18000000,"Drama, Romance",7.8,"$108,101,214"
Little Women,0.0,18000000,"Drama, Romance",7.8,"$108,101,214"
A Little Princess,0.0,17000000,"Drama, Family, Fantasy",7.6,"$10,015,449"
A Little Princess,0.0,17000000,"Drama, Family, Fantasy",7.6,"$10,015,449"
A Little Princess,0.0,17000000,"Drama, Family, Fantasy",7.6,"$10,015,449"
Ladybird Ladybird,0.0,0,Drama,7.4,"$152,457"
Like Water for Chocolate,21665468.0,2000000,"Drama, Romance",7.1,"$21,665,468"
Like Water for Chocolate,21665468.0,2000000,"Drama, Romance",7.1,"$21,665,468"
Legends of the Fall,160638883.0,30000000,"Adventure, Drama, Romance, War",7.5,"$66,638,883"
Legends of the Fall,160638883.0,30000000,"Adventure, Drama, Romance, War",7.5,"$66,638,883"
Legends of the Fall,160638883.0,30000000,"Adventure, Drama, Romance, War",7.5,"$66,638,883"
Major Payne,0.0,0,"Adventure, Comedy, Family",6.3,"$29,412,050"
Major Payne,0.0,0,"Adventure, Comedy, Family",6.3,"$29,412,050"
Major Payne,0.0,0,"Adventure, Comedy, Family",6.3,"$29,412,050"
Little Odessa,0.0,0,"Action, Drama",6.7,"$1,095,885"
Little Odessa,0.0,0,"Action, Drama",6.7,"$1,095,885"
Love Affair,0.0,60000000,"Drama, Romance",7.3,N/A
Love Affair,0.0,60000000,"Drama, Romance",7.3,N/A
Love Affair,0.0,60000000,"Drama, Romance",7.3,N/A
Losing Isaiah,7603766.0,17000000,Drama,6.4,"$7,603,766"
The Madness of King George,0.0,0,"Comedy, Drama, History",7.2,"$15,238,689"
The Madness of King George,0.0,0,"Comedy, Drama, History",7.2,"$15,238,689"
The Madness of King George,0.0,0,"Comedy, Drama, History",7.2,"$15,238,689"
Man of the House,0.0,0,"Action, Comedy, Family",5.5,"$19,699,706"
Man of the House,0.0,0,"Action, Comedy, Family",5.5,"$19,699,706"
Mixed Nuts,0.0,15000000,"Comedy, Drama, Romance",5.4,"$6,821,850"
Mixed Nuts,0.0,15000000,"Comedy, Drama, Romance",5.4,"$6,821,850"
Milk Money,18137661.0,0,"Comedy, Romance",5.7,"$18,137,661"
Milk Money,18137661.0,0,"Comedy, Romance",5.7,"$18,137,661"
Miracle on 34th Street,46264384.0,0,"Fantasy, Drama, Family",7.9,N/A
Miracle on 34th Street,46264384.0,0,"Fantasy, Drama, Family",7.9,N/A
Miracle on 34th Street,46264384.0,0,"Fantasy, Drama, Family",7.9,N/A
Miami Rhapsody,5.0,6,"Comedy, Romance",5.4,"$5,221,281"
Miami Rhapsody,5.0,6,"Comedy, Romance",5.4,"$5,221,281"
My Family,0.0,5500000,"Comedy, Drama",7.5,
Murder in the First,17381942.0,0,"Crime, Drama",7.3,"$17,381,942"
Murder in the First,17381942.0,0,"Crime, Drama",7.3,"$17,381,942"
Nobody's Fool,0.0,0,"Drama, Comedy",7.3,"$39,491,975"
Nobody's Fool,0.0,0,"Drama, Comedy",7.3,"$39,491,975"
Nell,106683817.0,31000000,"Drama, Thriller",6.5,"$33,683,817"
New Jersey Drive,0.0,0,"Crime, Drama",6.6,"$3,565,508"
New Jersey Drive,0.0,0,"Crime, Drama",6.6,"$3,565,508"
New York Cop,0.0,0,"Action, Thriller, Crime, Drama",4.3,N/A
New York Cop,0.0,0,"Action, Thriller, Crime, Drama",4.3,N/A
New York Cop,0.0,0,"Action, Thriller, Crime, Drama",4.3,N/A
Beyond Bedlam,0.0,4800000,Horror,3.2,N/A
Beyond Bedlam,0.0,4800000,Horror,3.2,N/A
Nina Takes a Lover,0.0,0,"Drama, Romance",5.4,"$189,509"
Nina Takes a Lover,0.0,0,"Drama, Romance",5.4,"$189,509"
Nina Takes a Lover,0.0,0,"Drama, Romance",5.4,"$189,509"
Natural Born Killers,50282766.0,34000000,"Crime, Thriller, Drama",7.2,"$50,282,766"
Natural Born Killers,50282766.0,34000000,"Crime, Thriller, Drama",7.2,"$50,282,766"
Only You,0.0,0,"Comedy, Drama, Romance",6.5,"$20,059,210"
